timestamp,price,session_low,session_high,vwap,rsi,atr_pct,avg_volume,vol_spike,pct_from_low,pct_from_high
2026-02-17T09:10:26.174760,45.869998931884766,45.45000076293945,46.790000915527344,47.803134556209876,16.666422133212052,0.22579351532338943,146462.05,0.9415681400062338,0.9240883650056717,1.9662363018618234
