timestamp,price,session_low,session_high,vwap,rsi,atr_pct,avg_volume,vol_spike,pct_from_low,pct_from_high
2026-02-17T09:10:26.174760,330.75,329.54998779296875,339.95001220703125,337.1147327291133,31.818087238779583,0.22567849529444717,57598.8,0.4331687465711091,0.36413662615127346,2.706283828996716
