timestamp,price,session_low,session_high,vwap,rsi,atr_pct,avg_volume,vol_spike,pct_from_low,pct_from_high
2026-02-17T09:10:26.174760,72.43000030517578,69.0999984741211,72.98999786376953,70.98644943667367,58.17325503343395,0.3895376128877945,385631.85,0.21234501247757415,4.819105505916645,0.7672250650547275
