timestamp,price,session_low,session_high,vwap,rsi,atr_pct,avg_volume,vol_spike,pct_from_low,pct_from_high
2026-02-17T09:10:26.174760,28.989999771118164,28.31999969482422,29.549999237060547,28.712987766758914,31.42854028838923,0.2143588999667208,56076.7,0.21074706607200497,2.3658195039330985,1.8950913042327648
