timestamp,price,session_low,session_high,vwap,rsi,atr_pct,avg_volume,vol_spike,pct_from_low,pct_from_high
2026-02-17T09:10:26.174760,167.77999877929688,166.97000122070312,170.0500030517578,168.00198665742246,19.625990521417123,0.24266653466617455,66184.4,0.25395712584838726,0.4851156211726229,1.3349039880758018
