timestamp,price,session_low,session_high,vwap,rsi,atr_pct,avg_volume,vol_spike,pct_from_low,pct_from_high
2026-02-17T09:10:26.174760,778.4500122070312,761.4500122070312,786.5999755859375,768.2206212754882,64.9590138304871,0.3560175909474666,50220.1,0.04820778931145099,2.2325825369319,1.0361001311798097
