timestamp,price,session_low,session_high,vwap,rsi,atr_pct,avg_volume,vol_spike,pct_from_low,pct_from_high
2026-02-17T09:10:26.174760,339.20001220703125,303.8500061035156,341.3999938964844,329.80239128896864,62.820532884698146,0.6980709379946943,326169.3,1.2220923305780158,11.634031724018653,0.6444000377223732
