timestamp,price,session_low,session_high,vwap,rsi,atr_pct,avg_volume,vol_spike,pct_from_low,pct_from_high
2026-02-17T09:10:26.174760,99.58000183105469,98.83000183105469,101.27999877929688,102.61938580745553,31.17662370301224,0.2237967362793541,81624.1,0.8431088367283681,0.7588788688702953,1.6785120149405963
