timestamp,price,session_low,session_high,vwap,rsi,atr_pct,avg_volume,vol_spike,pct_from_low,pct_from_high
2026-02-17T09:10:26.174760,28.079999923706055,27.360000610351562,28.459999084472656,29.133986770255877,30.302951486725107,0.3077938257428391,753415.35,0.3227104411928958,2.631576378993511,1.3352044026379584
