timestamp,price,session_low,session_high,vwap,rsi,atr_pct,avg_volume,vol_spike,pct_from_low,pct_from_high
2026-02-17T09:10:26.174760,548.7999877929688,548.0999755859375,573.0,597.3662838090016,23.21436356502406,0.21150200999279115,94350.95,0.5072762913356993,0.12771615366027214,4.223387819726222
