timestamp,price,session_low,session_high,vwap,rsi,atr_pct,avg_volume,vol_spike,pct_from_low,pct_from_high
2026-02-17T09:10:26.174760,132.50999450683594,131.32000732421875,133.9499969482422,132.82013335613019,52.57132393973214,0.21022886868519874,139308.3,0.2411701241060296,0.9061735579097273,1.0750298426379672
