timestamp,price,session_low,session_high,vwap,rsi,atr_pct,avg_volume,vol_spike,pct_from_low,pct_from_high
2026-02-17T09:10:26.174760,36.0,35.11000061035156,36.279998779296875,35.43192351675323,33.33314904603681,0.22817490592835443,104801.75,0.6548173098254562,2.534888562166635,0.7717717439854377
